10 280
./id/validation/raf_07 Rafd090_07_Caucasian_male_disgusted_frontal.jpg Rafd090_07_Caucasian_male_happy_frontal.jpg
./id/validation/raf_07 Rafd090_07_Caucasian_male_happy_frontal.jpg Rafd090_07_Caucasian_male_surprised_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_neutral_frontal.jpg Rafd090_07_Caucasian_male_fearful_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_surprised_frontal.jpg Rafd090_07_Caucasian_male_disgusted_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_happy_frontal.jpg gauss_Rafd090_07_Caucasian_male_neutral_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_fearful_frontal.jpg gauss_Rafd090_07_Caucasian_male_neutral_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_fearful_frontal.jpg gauss_Rafd090_07_Caucasian_male_surprised_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_angry_frontal.jpg gauss_Rafd090_07_Caucasian_male_sad_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_disgusted_frontal.jpg gauss_Rafd090_07_Caucasian_male_surprised_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_sad_frontal.jpg Rafd090_07_Caucasian_male_angry_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_angry_frontal.jpg Rafd090_07_Caucasian_male_surprised_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_surprised_frontal.jpg Rafd090_07_Caucasian_male_sad_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_neutral_frontal.jpg Rafd090_07_Caucasian_male_surprised_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_happy_frontal.jpg Rafd090_07_Caucasian_male_surprised_frontal.jpg
./id/validation/raf_07 Rafd090_07_Caucasian_male_happy_frontal.jpg Rafd090_07_Caucasian_male_sad_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_happy_frontal.jpg gauss_Rafd090_07_Caucasian_male_surprised_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_surprised_frontal.jpg Rafd090_07_Caucasian_male_neutral_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_angry_frontal.jpg Rafd090_07_Caucasian_male_happy_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_disgusted_frontal.jpg gauss_Rafd090_07_Caucasian_male_neutral_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_neutral_frontal.jpg Rafd090_07_Caucasian_male_neutral_frontal.jpg
./id/validation/raf_07 Rafd090_07_Caucasian_male_angry_frontal.jpg Rafd090_07_Caucasian_male_surprised_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_surprised_frontal.jpg Rafd090_07_Caucasian_male_fearful_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_happy_frontal.jpg Rafd090_07_Caucasian_male_fearful_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_disgusted_frontal.jpg gauss_Rafd090_07_Caucasian_male_sad_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_fearful_frontal.jpg gauss_Rafd090_07_Caucasian_male_happy_frontal.jpg
./id/validation/raf_07 Rafd090_07_Caucasian_male_angry_frontal.jpg Rafd090_07_Caucasian_male_neutral_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_neutral_frontal.jpg Rafd090_07_Caucasian_male_angry_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_sad_frontal.jpg Rafd090_07_Caucasian_male_surprised_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_disgusted_frontal.jpg Rafd090_07_Caucasian_male_happy_frontal.jpg
./id/validation/raf_07 Rafd090_07_Caucasian_male_angry_frontal.jpg Rafd090_07_Caucasian_male_fearful_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_fearful_frontal.jpg Rafd090_07_Caucasian_male_surprised_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_disgusted_frontal.jpg gauss_Rafd090_07_Caucasian_male_fearful_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_angry_frontal.jpg Rafd090_07_Caucasian_male_angry_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_disgusted_frontal.jpg Rafd090_07_Caucasian_male_angry_frontal.jpg
./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_angry_frontal.jpg gauss_Rafd090_07_Caucasian_male_neutral_frontal.jpg
./id/validation/raf_08 Rafd090_08_Caucasian_female_angry_frontal.jpg Rafd090_08_Caucasian_female_neutral_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_happy_frontal.jpg gauss_Rafd090_08_Caucasian_female_neutral_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_happy_frontal.jpg Rafd090_08_Caucasian_female_surprised_frontal.jpg
./id/validation/raf_08 Rafd090_08_Caucasian_female_fearful_frontal.jpg Rafd090_08_Caucasian_female_neutral_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_sad_frontal.jpg Rafd090_08_Caucasian_female_surprised_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_surprised_frontal.jpg Rafd090_08_Caucasian_female_sad_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_disgusted_frontal.jpg Rafd090_08_Caucasian_female_fearful_frontal.jpg
./id/validation/raf_08 Rafd090_08_Caucasian_female_angry_frontal.jpg Rafd090_08_Caucasian_female_sad_frontal.jpg
./id/validation/raf_08 Rafd090_08_Caucasian_female_happy_frontal.jpg Rafd090_08_Caucasian_female_neutral_frontal.jpg
./id/validation/raf_08 Rafd090_08_Caucasian_female_fearful_frontal.jpg Rafd090_08_Caucasian_female_surprised_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_surprised_frontal.jpg Rafd090_08_Caucasian_female_happy_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_neutral_frontal.jpg Rafd090_08_Caucasian_female_sad_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_fearful_frontal.jpg Rafd090_08_Caucasian_female_sad_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_fearful_frontal.jpg Rafd090_08_Caucasian_female_angry_frontal.jpg
./id/validation/raf_08 Rafd090_08_Caucasian_female_happy_frontal.jpg Rafd090_08_Caucasian_female_sad_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_neutral_frontal.jpg gauss_Rafd090_08_Caucasian_female_surprised_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_happy_frontal.jpg Rafd090_08_Caucasian_female_disgusted_frontal.jpg
./id/validation/raf_08 Rafd090_08_Caucasian_female_disgusted_frontal.jpg Rafd090_08_Caucasian_female_happy_frontal.jpg
./id/validation/raf_08 Rafd090_08_Caucasian_female_disgusted_frontal.jpg Rafd090_08_Caucasian_female_neutral_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_angry_frontal.jpg Rafd090_08_Caucasian_female_disgusted_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_fearful_frontal.jpg gauss_Rafd090_08_Caucasian_female_surprised_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_neutral_frontal.jpg Rafd090_08_Caucasian_female_disgusted_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_sad_frontal.jpg Rafd090_08_Caucasian_female_angry_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_disgusted_frontal.jpg gauss_Rafd090_08_Caucasian_female_neutral_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_neutral_frontal.jpg Rafd090_08_Caucasian_female_happy_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_surprised_frontal.jpg Rafd090_08_Caucasian_female_neutral_frontal.jpg
./id/validation/raf_08 Rafd090_08_Caucasian_female_happy_frontal.jpg Rafd090_08_Caucasian_female_surprised_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_sad_frontal.jpg gauss_Rafd090_08_Caucasian_female_surprised_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_angry_frontal.jpg gauss_Rafd090_08_Caucasian_female_surprised_frontal.jpg
./id/validation/raf_08 Rafd090_08_Caucasian_female_angry_frontal.jpg Rafd090_08_Caucasian_female_fearful_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_fearful_frontal.jpg gauss_Rafd090_08_Caucasian_female_neutral_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_surprised_frontal.jpg Rafd090_08_Caucasian_female_surprised_frontal.jpg
./id/validation/mug013 013_su_000_0035.jpg ./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_neutral_frontal.jpg
./id/validation/mug013 013_ha_002_0025.jpg ./id/validation/raf_02 gauss_Rafd090_02_Caucasian_female_sad_frontal.jpg
./id/validation/mug013 013_sa_002_0030.jpg ./id/validation/raf_02 gauss_Rafd090_02_Caucasian_female_happy_frontal.jpg
./id/validation/mug013 013_sa_000_0032.jpg ./id/validation/raf_02 Rafd090_02_Caucasian_female_angry_frontal.jpg
./id/validation/mug013 013_fe_001_0040.jpg ./id/validation/raf_03 Rafd090_03_Caucasian_male_fearful_frontal.jpg
./id/validation/mug013 013_sa_000_0032.jpg ./id/validation/raf_03 Rafd090_03_Caucasian_male_happy_frontal.jpg
./id/validation/mug013 013_ha_002_0025.jpg ./id/validation/raf_03 gauss_Rafd090_03_Caucasian_male_neutral_frontal.jpg
./id/validation/mug013 013_fe_001_0040.jpg ./id/validation/raf_04 Rafd090_04_Caucasian_female_fearful_frontal.jpg
./id/validation/mug013 013_su_000_0035.jpg ./id/validation/raf_04 Rafd090_04_Caucasian_female_happy_frontal.jpg
./id/validation/mug013 013_fe_002_0047.jpg ./id/validation/raf_04 gauss_Rafd090_04_Caucasian_female_neutral_frontal.jpg
./id/validation/mug013 013_ne_000_0025.jpg ./id/validation/raf_05 Rafd090_05_Caucasian_male_disgusted_frontal.jpg
./id/validation/mug013 013_an_001_0020.jpg ./id/validation/raf_05 Rafd090_05_Caucasian_male_surprised_frontal.jpg
./id/validation/mug013 013_sa_002_0030.jpg ./id/validation/raf_05 gauss_Rafd090_05_Caucasian_male_neutral_frontal.jpg
./id/validation/mug013 013_an_001_0020.jpg ./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_angry_frontal.jpg
./id/validation/mug013 013_su_000_0035.jpg ./id/validation/raf_07 Rafd090_07_Caucasian_male_angry_frontal.jpg
./id/validation/mug013 013_fe_001_0040.jpg ./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_sad_frontal.jpg
./id/validation/mug013 013_su_001_0039.jpg ./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_sad_frontal.jpg
./id/validation/mug013 013_an_000_0042.jpg ./id/validation/raf_09 Rafd090_09_Caucasian_male_sad_frontal.jpg
./id/validation/mug013 013_ha_002_0015.jpg ./id/validation/raf_09 Rafd090_09_Caucasian_male_disgusted_frontal.jpg
./id/validation/mug013 013_fe_001_0040.jpg ./id/validation/raf_09 Rafd090_09_Caucasian_male_fearful_frontal.jpg
./id/validation/mug013 013_fe_001_0040.jpg ./id/validation/raf_10 Rafd090_10_Caucasian_male_disgusted_frontal.jpg
./id/validation/mug013 013_di_001_0024.jpg ./id/validation/raf_10 gauss_Rafd090_10_Caucasian_male_surprised_frontal.jpg
./id/validation/mug013 013_ne_000_0025.jpg ./id/validation/raf_10 Rafd090_10_Caucasian_male_happy_frontal.jpg
./id/validation/mug013 013_di_001_0021.jpg ./id/validation/raf_11 Rafd090_11_Kid_female_surprised_frontal.jpg
./id/validation/mug013 013_fe_001_0040.jpg ./id/validation/raf_11 Rafd090_11_Kid_female_fearful_frontal.jpg
./id/validation/mug013 013_di_001_0024.jpg ./id/validation/raf_11 gauss_Rafd090_11_Kid_female_surprised_frontal.jpg
./id/validation/mug014 014_fe_000_0016.jpg ./id/validation/ning_number1 number1_happy1.jpg
./id/validation/mug014 014_sa_001_0026.jpg ./id/validation/ning_number1 number1_surprise2.jpg
./id/validation/mug014 014_sa_001_0057.jpg ./id/validation/ning_number1 number1_fearful1.jpg
./id/validation/mug014 014_su_004_0035.jpg ./id/validation/ning_number2 number2_happy1.jpg
./id/validation/mug014 014_an_002_0018.jpg ./id/validation/ning_number2 number2_disgusting2.jpg
./id/validation/mug014 014_ha_002_0019.jpg ./id/validation/ning_number2 number2_neutral1.jpg
./id/validation/mug014 014_fe_000_0016.jpg ./id/validation/ning_number3 number3_fearful2.jpg
./id/validation/mug014 014_ha_002_0023.jpg ./id/validation/ning_number3 number3_surprise1.jpg
./id/validation/mug014 014_fe_000_0016.jpg ./id/validation/raf_01 Rafd090_01_Caucasian_female_angry_frontal.jpg
./id/validation/mug014 014_fe_005_0122.jpg ./id/validation/raf_02 Rafd090_02_Caucasian_female_surprised_frontal.jpg
./id/validation/mug014 014_fe_000_0016.jpg ./id/validation/raf_02 gauss_Rafd090_02_Caucasian_female_surprised_frontal.jpg
./id/validation/mug014 014_su_004_0035.jpg ./id/validation/raf_02 gauss_Rafd090_02_Caucasian_female_neutral_frontal.jpg
./id/validation/mug014 014_ne_002_0004.jpg ./id/validation/raf_03 Rafd090_03_Caucasian_male_disgusted_frontal.jpg
./id/validation/mug014 014_ne_000_0015.jpg ./id/validation/raf_03 gauss_Rafd090_03_Caucasian_male_sad_frontal.jpg
./id/validation/mug014 014_di_002_0028.jpg ./id/validation/raf_03 gauss_Rafd090_03_Caucasian_male_fearful_frontal.jpg
./id/validation/mug014 014_su_004_0029.jpg ./id/validation/raf_04 Rafd090_04_Caucasian_female_neutral_frontal.jpg
./id/validation/mug014 014_ha_002_0019.jpg ./id/validation/raf_04 gauss_Rafd090_04_Caucasian_female_disgusted_frontal.jpg
./id/validation/mug014 014_fe_000_0016.jpg ./id/validation/raf_04 Rafd090_04_Caucasian_female_happy_frontal.jpg
./id/validation/mug014 014_di_002_0022.jpg ./id/validation/raf_05 gauss_Rafd090_05_Caucasian_male_neutral_frontal.jpg
./id/validation/mug014 014_fe_005_0122.jpg ./id/validation/raf_05 Rafd090_05_Caucasian_male_disgusted_frontal.jpg
./id/validation/mug014 014_su_004_0035.jpg ./id/validation/raf_05 gauss_Rafd090_05_Caucasian_male_happy_frontal.jpg
./id/validation/mug014 014_su_004_0029.jpg ./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_angry_frontal.jpg
./id/validation/mug014 014_fe_005_0122.jpg ./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_surprised_frontal.jpg
./id/validation/mug014 014_di_002_0022.jpg ./id/validation/raf_07 Rafd090_07_Caucasian_male_sad_frontal.jpg
./id/validation/mug014 014_fe_000_0016.jpg ./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_fearful_frontal.jpg
./id/validation/mug014 014_fe_005_0122.jpg ./id/validation/raf_09 gauss_Rafd090_09_Caucasian_male_sad_frontal.jpg
./id/validation/mug014 014_sa_001_0057.jpg ./id/validation/raf_09 gauss_Rafd090_09_Caucasian_male_angry_frontal.jpg
./id/validation/mug014 014_fe_000_0016.jpg ./id/validation/raf_09 Rafd090_09_Caucasian_male_fearful_frontal.jpg
./id/validation/mug014 014_ne_002_0004.jpg ./id/validation/raf_10 Rafd090_10_Caucasian_male_surprised_frontal.jpg
./id/validation/mug014 014_sa_001_0057.jpg ./id/validation/raf_10 gauss_Rafd090_10_Caucasian_male_sad_frontal.jpg
./id/validation/mug014 014_di_002_0028.jpg ./id/validation/raf_10 Rafd090_10_Caucasian_male_sad_frontal.jpg
./id/validation/mug014 014_ne_002_0004.jpg ./id/validation/raf_11 Rafd090_11_Kid_female_happy_frontal.jpg
./id/validation/mug014 014_di_002_0022.jpg ./id/validation/raf_11 gauss_Rafd090_11_Kid_female_sad_frontal.jpg
./id/validation/mug014 014_su_004_0035.jpg ./id/validation/raf_11 Rafd090_11_Kid_female_sad_frontal.jpg
./id/validation/ning_number1 number1_fearful2.jpg ./id/validation/ning_number2 number2_disgusting2.jpg
./id/validation/ning_number1 number1_neutral2.jpg ./id/validation/ning_number2 number2_angry2.jpg
./id/validation/ning_number1 number1_sad1.jpg ./id/validation/ning_number2 number2_fearful2.jpg
./id/validation/ning_number1 number1_angry1.jpg ./id/validation/ning_number3 number3_surprise1.jpg
./id/validation/ning_number1 number1_happy1.jpg ./id/validation/ning_number3 number3_angry2.jpg
./id/validation/ning_number1 number1_sad1.jpg ./id/validation/ning_number3 number3_neutral2.jpg
./id/validation/ning_number1 number1_fearful2.jpg ./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_surprised_frontal.jpg
./id/validation/ning_number1 number1_fearful1.jpg ./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_fearful_frontal.jpg
./id/validation/ning_number1 number1_happy1.jpg ./id/validation/raf_01 Rafd090_01_Caucasian_female_disgusted_frontal.jpg
./id/validation/ning_number1 number1_disgusting2.jpg ./id/validation/raf_02 Rafd090_02_Caucasian_female_neutral_frontal.jpg
./id/validation/ning_number1 number1_fearful2.jpg ./id/validation/raf_02 gauss_Rafd090_02_Caucasian_female_angry_frontal.jpg
./id/validation/ning_number1 number1_disgusting1.jpg ./id/validation/raf_02 gauss_Rafd090_02_Caucasian_female_neutral_frontal.jpg
./id/validation/ning_number1 number1_surprise2.jpg ./id/validation/raf_03 Rafd090_03_Caucasian_male_disgusted_frontal.jpg
./id/validation/ning_number1 number1_surprise1.jpg ./id/validation/raf_03 gauss_Rafd090_03_Caucasian_male_disgusted_frontal.jpg
./id/validation/ning_number1 number1_fearful1.jpg ./id/validation/raf_03 Rafd090_03_Caucasian_male_neutral_frontal.jpg
./id/validation/ning_number1 number1_surprise1.jpg ./id/validation/raf_04 gauss_Rafd090_04_Caucasian_female_disgusted_frontal.jpg
./id/validation/ning_number1 number1_surprise2.jpg ./id/validation/raf_04 gauss_Rafd090_04_Caucasian_female_fearful_frontal.jpg
./id/validation/ning_number1 number1_neutral2.jpg ./id/validation/raf_04 Rafd090_04_Caucasian_female_happy_frontal.jpg
./id/validation/ning_number1 number1_angry2.jpg ./id/validation/raf_05 gauss_Rafd090_05_Caucasian_male_surprised_frontal.jpg
./id/validation/ning_number1 number1_disgusting2.jpg ./id/validation/raf_05 Rafd090_05_Caucasian_male_happy_frontal.jpg
./id/validation/ning_number1 number1_surprise2.jpg ./id/validation/raf_05 gauss_Rafd090_05_Caucasian_male_disgusted_frontal.jpg
./id/validation/ning_number1 number1_happy1.jpg ./id/validation/raf_07 Rafd090_07_Caucasian_male_fearful_frontal.jpg
./id/validation/ning_number1 number1_happy2.jpg ./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_surprised_frontal.jpg
./id/validation/ning_number1 number1_neutral1.jpg ./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_happy_frontal.jpg
./id/validation/ning_number1 number1_disgusting2.jpg ./id/validation/raf_08 Rafd090_08_Caucasian_female_sad_frontal.jpg
./id/validation/ning_number1 number1_surprise1.jpg ./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_neutral_frontal.jpg
./id/validation/ning_number1 number1_sad1.jpg ./id/validation/raf_08 Rafd090_08_Caucasian_female_fearful_frontal.jpg
./id/validation/ning_number1 number1_happy1.jpg ./id/validation/raf_09 gauss_Rafd090_09_Caucasian_male_surprised_frontal.jpg
./id/validation/ning_number1 number1_neutral1.jpg ./id/validation/raf_09 Rafd090_09_Caucasian_male_disgusted_frontal.jpg
./id/validation/ning_number1 number1_fearful2.jpg ./id/validation/raf_09 gauss_Rafd090_09_Caucasian_male_fearful_frontal.jpg
./id/validation/ning_number1 number1_fearful1.jpg ./id/validation/raf_10 Rafd090_10_Caucasian_male_neutral_frontal.jpg
./id/validation/ning_number1 number1_happy2.jpg ./id/validation/raf_10 Rafd090_10_Caucasian_male_sad_frontal.jpg
./id/validation/ning_number1 number1_neutral2.jpg ./id/validation/raf_10 gauss_Rafd090_10_Caucasian_male_sad_frontal.jpg
./id/validation/ning_number1 number1_fearful2.jpg ./id/validation/raf_11 gauss_Rafd090_11_Kid_female_neutral_frontal.jpg
./id/validation/ning_number1 number1_sad1.jpg ./id/validation/raf_11 gauss_Rafd090_11_Kid_female_fearful_frontal.jpg
./id/validation/ning_number1 number1_sad2.jpg ./id/validation/raf_11 gauss_Rafd090_11_Kid_female_disgusted_frontal.jpg
./id/validation/ning_number2 number2_sad1.jpg ./id/validation/ning_number3 number3_sad2.jpg
./id/validation/ning_number2 number2_suprise1.jpg ./id/validation/ning_number3 number3_sad1.jpg
./id/validation/ning_number2 number2_fearful2.jpg ./id/validation/ning_number3 number3_angry1.jpg
./id/validation/ning_number2 number2_suprise1.jpg ./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_sad_frontal.jpg
./id/validation/ning_number2 number2_disgusting1.jpg ./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_fearful_frontal.jpg
./id/validation/ning_number2 number2_sad2.jpg ./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_happy_frontal.jpg
./id/validation/ning_number2 number2_sad2.jpg ./id/validation/raf_02 gauss_Rafd090_02_Caucasian_female_disgusted_frontal.jpg
./id/validation/ning_number2 number2_fearful1.jpg ./id/validation/raf_02 gauss_Rafd090_02_Caucasian_female_happy_frontal.jpg
./id/validation/ning_number2 number2_disgusting2.jpg ./id/validation/raf_02 gauss_Rafd090_02_Caucasian_female_neutral_frontal.jpg
./id/validation/ning_number2 number2_sad2.jpg ./id/validation/raf_03 gauss_Rafd090_03_Caucasian_male_surprised_frontal.jpg
./id/validation/ning_number2 number2_sad1.jpg ./id/validation/raf_03 gauss_Rafd090_03_Caucasian_male_happy_frontal.jpg
./id/validation/ning_number2 number2_neutral1.jpg ./id/validation/raf_03 gauss_Rafd090_03_Caucasian_male_neutral_frontal.jpg
./id/validation/ning_number2 number2_happy1.jpg ./id/validation/raf_04 gauss_Rafd090_04_Caucasian_female_angry_frontal.jpg
./id/validation/ning_number2 number2_happy2.jpg ./id/validation/raf_04 gauss_Rafd090_04_Caucasian_female_neutral_frontal.jpg
./id/validation/ning_number2 number2_suprise1.jpg ./id/validation/raf_04 Rafd090_04_Caucasian_female_angry_frontal.jpg
./id/validation/ning_number2 number2_neutral2.jpg ./id/validation/raf_05 gauss_Rafd090_05_Caucasian_male_disgusted_frontal.jpg
./id/validation/ning_number2 number2_happy1.jpg ./id/validation/raf_05 Rafd090_05_Caucasian_male_fearful_frontal.jpg
./id/validation/ning_number2 number2_fearful2.jpg ./id/validation/raf_05 gauss_Rafd090_05_Caucasian_male_surprised_frontal.jpg
./id/validation/ning_number2 number2_angry1.jpg ./id/validation/raf_07 Rafd090_07_Caucasian_male_happy_frontal.jpg
./id/validation/ning_number2 number2_suprise1.jpg ./id/validation/raf_07 Rafd090_07_Caucasian_male_fearful_frontal.jpg
./id/validation/ning_number2 number2_surprise2.jpg ./id/validation/raf_08 Rafd090_08_Caucasian_female_fearful_frontal.jpg
./id/validation/ning_number2 number2_fearful1.jpg ./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_sad_frontal.jpg
./id/validation/ning_number2 number2_happy1.jpg ./id/validation/raf_09 gauss_Rafd090_09_Caucasian_male_neutral_frontal.jpg
./id/validation/ning_number2 number2_neutral2.jpg ./id/validation/raf_09 gauss_Rafd090_09_Caucasian_male_happy_frontal.jpg
./id/validation/ning_number2 number2_disgusting2.jpg ./id/validation/raf_09 Rafd090_09_Caucasian_male_happy_frontal.jpg
./id/validation/ning_number2 number2_neutral2.jpg ./id/validation/raf_10 Rafd090_10_Caucasian_male_fearful_frontal.jpg
./id/validation/ning_number2 number2_fearful2.jpg ./id/validation/raf_10 Rafd090_10_Caucasian_male_happy_frontal.jpg
./id/validation/ning_number2 number2_disgusting1.jpg ./id/validation/raf_10 Rafd090_10_Caucasian_male_angry_frontal.jpg
./id/validation/ning_number2 number2_neutral1.jpg ./id/validation/raf_11 Rafd090_11_Kid_female_angry_frontal.jpg
./id/validation/ning_number2 number2_happy2.jpg ./id/validation/raf_11 gauss_Rafd090_11_Kid_female_angry_frontal.jpg
./id/validation/ning_number2 number2_fearful2.jpg ./id/validation/raf_11 Rafd090_11_Kid_female_fearful_frontal.jpg
./id/validation/ning_number3 number3_happy1.jpg ./id/validation/raf_01 Rafd090_01_Caucasian_female_happy_frontal.jpg
./id/validation/ning_number3 number3_surprise1.jpg ./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_angry_frontal.jpg
./id/validation/ning_number3 number3_angry1.jpg ./id/validation/raf_01 Rafd090_01_Caucasian_female_sad_frontal.jpg
./id/validation/ning_number3 number3_neutral2.jpg ./id/validation/raf_02 Rafd090_02_Caucasian_female_surprised_frontal.jpg
./id/validation/ning_number3 number3_neutral1.jpg ./id/validation/raf_02 Rafd090_02_Caucasian_female_sad_frontal.jpg
./id/validation/ning_number3 number3_fearful2.jpg ./id/validation/raf_02 gauss_Rafd090_02_Caucasian_female_disgusted_frontal.jpg
./id/validation/ning_number3 number3_neutral2.jpg ./id/validation/raf_03 gauss_Rafd090_03_Caucasian_male_fearful_frontal.jpg
./id/validation/ning_number3 number3_happy2.jpg ./id/validation/raf_03 Rafd090_03_Caucasian_male_angry_frontal.jpg
./id/validation/ning_number3 number3_happy2.jpg ./id/validation/raf_05 Rafd090_05_Caucasian_male_angry_frontal.jpg
./id/validation/ning_number3 number3_sad2.jpg ./id/validation/raf_05 Rafd090_05_Caucasian_male_surprised_frontal.jpg
./id/validation/ning_number3 number3_disgusting2.jpg ./id/validation/raf_05 Rafd090_05_Caucasian_male_happy_frontal.jpg
./id/validation/ning_number3 number3_surprise2.jpg ./id/validation/raf_07 Rafd090_07_Caucasian_male_sad_frontal.jpg
./id/validation/ning_number3 number3_sad1.jpg ./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_sad_frontal.jpg
./id/validation/raf_08 Rafd090_08_Caucasian_female_disgusted_frontal.jpg Rafd090_08_Caucasian_female_surprised_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_angry_frontal.jpg Rafd090_08_Caucasian_female_angry_frontal.jpg
./id/validation/raf_08 Rafd090_08_Caucasian_female_disgusted_frontal.jpg Rafd090_08_Caucasian_female_fearful_frontal.jpg
./id/validation/raf_08 Rafd090_08_Caucasian_female_neutral_frontal.jpg Rafd090_08_Caucasian_female_surprised_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_angry_frontal.jpg gauss_Rafd090_08_Caucasian_female_sad_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_neutral_frontal.jpg gauss_Rafd090_08_Caucasian_female_sad_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_angry_frontal.jpg Rafd090_08_Caucasian_female_happy_frontal.jpg
./id/validation/raf_08 Rafd090_08_Caucasian_female_fearful_frontal.jpg Rafd090_08_Caucasian_female_happy_frontal.jpg
./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_fearful_frontal.jpg gauss_Rafd090_08_Caucasian_female_happy_frontal.jpg
